	review	label	restaurant
7130	대만족이였습니다 배달인데도 돈까스가생각보다바삭해요 여기글데로 소스는ᆢ걍기본맛에 충실한거에만족했습니다!김밥도 짜지않고적당하게맛있어요 가성비좋아요♡	5	당산김밥떡볶이-당산점
7131	자주 시켜먹어요 먹을만해요	5	당산김밥떡볶이-당산점
7132	처음 주문해 봤는데 너무 맛있네요 서비스로 주신 떡볶이 왜케 맛있나요? 다음에 주문할때 떡볶이 따로 주문할께요 감사합니다^-^	5	당산김밥떡볶이-당산점
7134	새벽에도 먹을 수 있어서 좋아요	5	당산김밥떡볶이-당산점
7135	양많고 맛있고 매우 만족합니다. 순대 퀄리티도 참 좋으네요	5	당산김밥떡볶이-당산점
7136	처음시켜봤는데  가격도 괜찮고 고기도 두껍고 튀김도 바삭해서 맛있고  너무 맛있게 먹었어요 그런데 안타깝게도 딱 한가지 아쉬운건 이렇게 완벽한 음식에 소스가 이게 뭐에요..? 소스가 너무 깨요 ㅠㅠ 소스만 아니면 온 국민이 이집에서 시켜먹어도 된다고 소문낼고같아요 자신하고 추천할수 있을거같아요.  소스만 맛있게 바꿔주세요!!! 맛 자체에서 시큼하고 이상한 맛이 납니다!!  쉬거나 상한맛은 아니었습니다.	5	당산김밥떡볶이-당산점
7137	중딩 아들이 이동네에서 제일 좋아하는 스팸김치볶음밥 맛집이에요. 4개 주문 해서 한개 먹이고 나머지는 비상식량으로 냉동실에 너노니 든든 하네요!!	5	당산김밥떡볶이-당산점
7138	여기서 자주 시키는데 다 맛있어요 ❤️ 번창하세요 !	5	당산김밥떡볶이-당산점
7139	호박 조금만 넣으시라고 했는데 안보셨나봐요 그리고 감자가 없어서 넣어 먹었어요 된장은 맛있는걸 쓰시는 것 같아요	5	당산김밥떡볶이-당산점
7140	양도 넉넉하구 맛있어요!	5	당산김밥떡볶이-당산점
7141	자주먹는집 맛납니다.	5	당산김밥떡볶이-당산점
7142	맛좋고  양많고 배달빠름	5	당산김밥떡볶이-당산점
7143	라뽁~김뽁!!맛있어요	5	당산김밥떡볶이-당산점
7145	양많고 배달빠르네요 좋아요 요청사항도 잘들어주셨습니다	5	당산김밥떡볶이-당산점
7146	사장님 주문한지 두시간 지났어요. 아직도 배달 안되는게 말이 되나요? 다른 집으로 배달했다는게  말이 됩니까? 별하나도 지금은 짜증나네요.	1	당산김밥떡볶이-당산점
7147	요청사항도 잘 들어주시고 너무 맛있게 잘 먹었습니다	5	당산김밥떡볶이-당산점
7148	맛있어요 언제나 배달비가 비싸긴하지만 ㅠ	5	당산김밥떡볶이-당산점
7149	감사합니다.점심 잘 먹었어요^^	5	당산김밥떡볶이-당산점
7150	김치찌개 진국이네요 JMT	5	당산김밥떡볶이-당산점
7151	리뷰이벤트 떡볶이.. 양도 푸짐하고 맛있네요. 순두부찌개.. 맛있긴 한데 오히려 바지락이 먹을때 거슬려서 다 빼고 막었어요 ㅋ큐ㅠㅠ 김치찌개는 좀 이따 먹을예정..	5	당산김밥떡볶이-당산점
7152	튀김이 진짜 맛있어요	5	당산김밥떡볶이-당산점
7153	넘  빨리와서  탈이네여~	4	당산김밥떡볶이-당산점
7154	맛이 날이 갈수록 떨어지네요  사요나라	1	당산김밥떡볶이-당산점
7158	역시 맛있네용 자주 시켜먹는데 떡순튀 진국입니다	5	당산김밥떡볶이-당산점
7159	맛있게 잘먹었습니다ㅎㅎ	5	당산김밥떡볶이-당산점
7160	김치찌개는 언제 먹어도 맛있네요. 서비스 순대도 맛있게 잘 먹었습니다~	5	당산김밥떡볶이-당산점
7161	처음시켜보는데 너무너무너무너무 맛잇어요!!! 직원들이 여기 너무맛잇다고 칭찬함요!	5	당산김밥떡볶이-당산점
7162	정말 푸짐하게 잘 먹었어요~♥♥	5	당산김밥떡볶이-당산점
7163	매우 만족입니다 !	5	당산김밥떡볶이-당산점
7164	냄비우동은 자주 먹는데 늘 맛있어요 ㅎㅎ 우렁강된장찌개는 처음 먹어봤는데 괜찮네요 메뉴가 무쟈게 많은데 대체로 맛있는 편인것 같아요	5	당산김밥떡볶이-당산점
7165	여기 비빔밥은 늘 믿고 먹습니다!	5	당산김밥떡볶이-당산점
7166	양 많고 맛있어요~~~	4	당산김밥떡볶이-당산점
7167	잘 먹었습니다!	5	당산김밥떡볶이-당산점
7169	배달해서는 첨인데  역시 맛있어요	5	당산김밥떡볶이-당산점
7170	분식은 역시 당산 김밥떡볶이죠	5	당산김밥떡볶이-당산점
7171	양이 진짜많아요,, 쫄면은 오자마자 순삭,, 참치마요는 살짝 싱겁? 다른사람들은 괜찮다하네요,, 배달도 빠르고 분식안먹는사람도 먹을만하다해요,,	5	당산김밥떡볶이-당산점
7172	맛있어요,,이사와서 분식은 이곳으로 정착할듯ㅇㅛ	5	당산김밥떡볶이-당산점
7173	맛있어요 24시간 배달 좋아용	5	당산김밥떡볶이-당산점
7174	맛좋고 배달 빠르네요	5	당산김밥떡볶이-당산점
7175	꾸준히 쭉 시켜먹는 당산 맛집이에요ㅎㅎ 어떤 메뉴를 시켜도 실패할 확률이 적고 배송도 빠른편이고ㅎㅎ 사진 속 메뉴들에다 참치김밥까지!! 믿고 먹는 확신의 맛집♡♡	5	당산김밥떡볶이-당산점
7176	잘먹었습니다  ...	5	당산김밥떡볶이-당산점
7177	배달 빠르고 간이 적당해서 먹기좋아요~맛있습니다^^	5	당산김밥떡볶이-당산점
7178	맛도 있고 배달도 빠르네요! 양도 푸딤하고 집밥 같아 맛있었어요 ㅎㅎ	5	당산김밥떡볶이-당산점
7179	일주일에 한 번은 시켜먹는 거 같아요 그만큼 맛도 좋고 배달도 빠릅니다	5	당산김밥떡볶이-당산점
7180	비조리 떡볶이 자주 주문하는데 좋습니다 ㅎ 원하는만큼만 조리해먹고 남은 양념 나중에 또 해먹을수 있어서 너무 좋네요 ㅎ 머리고기 신상으로 출시하셔서 먹어봤는데, 괜찮습니다 ㅎ	5	당산김밥떡볶이-당산점
7181	이 가게는 장점이 명확하다. 24시간 영업에 매우 많은 메뉴, 그리고 다른집에 비해 저렴한 가격!	5	당산김밥떡볶이-당산점
7182	좋아요~~~~~~~~~	4	당산김밥떡볶이-당산점
7184	맛있어요~~^^추천	4	당산김밥떡볶이-당산점
7185	늘 자주시켜먹는 단골집!!! 배달도 빠르게 잘 해주시고 리뷰서비스로 주신 순대도 잘 받았습니다♡ 모듬튀김 라볶이가 특히 더 꿀맛이예용	5	당산김밥떡볶이-당산점
7186	비오는날씨에도 배달이 빨라 쫄면이 안불어서 넘 좋았어요 👍	5	당산김밥떡볶이-당산점
7187	매운거 잘먹는편인데 많이 맵네요~ 거의 다 남겻어요ㅜ	2	당산김밥떡볶이-당산점
7188	맛나게 잘먹었습니당 !	5	당산김밥떡볶이-당산점
7189	돈까스맛집 ㅇㅈ	5	당산김밥떡볶이-당산점
7190	양도 많고 맛있어요~	5	당산김밥떡볶이-당산점
7191	자주 시켜먹는데 참 맛있읍니다	5	당산김밥떡볶이-당산점
7192	맛있고 배달도 빠르네요	5	당산김밥떡볶이-당산점
7193	매번 맛있게 잘 먹었습니다	5	당산김밥떡볶이-당산점
7194	항상 맛있게 잘 먹고 있습니다. 배달도 빨라서 좋았어요👍	5	당산김밥떡볶이-당산점
7195	배달 준내 빨랐음. 배불러서 떡볶이만 먹었는데 준내 맛있음. 생각보다 매움. 전에 밥 먹어봤는데 맛있어서 배달시킴	5	당산김밥떡볶이-당산점
7198	앱과 톡에 표시되는 시간보다 30분도 넘게 일찍 와주셨네요 ㅎㅎ 맛있게 잘먹었습니다	5	당산김밥떡볶이-당산점
7199	너무 맛있게 잘 먹었습니다 배달도 빠르시고 자주 애용해야겠어요	5	당산김밥떡볶이-당산점
7202	너무맛있어요 머릿고기 최고	5	당산김밥떡볶이-당산점
7204	자주 주문하는데 널 맛있게 잘 먹고 있습니다	5	당산김밥떡볶이-당산점
7205	배달도 친절하고 잘 먹었습니다	5	당산김밥떡볶이-당산점
7206	..................👍	5	당산김밥떡볶이-당산점
7207	코로나 때문에 회사에서 주문해먹었는대 시간이 좀 걸리긴했지만 따뜻하니 맛있게 잘 먹었습니다~	5	당산김밥떡볶이-당산점
7208	국수가 배달이 늦어서 그런지 많이 퍼져서 왔네요 국물은 맛있어요 그런데 군만두는 너무 튀겨서 딱딱해요	4	당산김밥떡볶이-당산점
7209	역시 여전히 맛있네요	5	당산김밥떡볶이-당산점
7210	배달도 빠르고 음식맛도 괜찮았어요	4	당산김밥떡볶이-당산점
7211	떡볶이 맛있어요 주먹밥은 좀 퍽퍽해요	4	당산김밥떡볶이-당산점
7212	배달 정말 빨리 오셔서 좋았습니다 맛도 좋아요 만족합니다	5	당산김밥떡볶이-당산점
7213	콩국수 맛있어요 국물이 진하네요 소금은 집에 있는 꽃소금이 나을 것 같아요	5	당산김밥떡볶이-당산점
7214	돈까스 김밥은 맛있어요~ 열무국수는 ?????????  생수에 열무김치만 대충 넣어서 만든맛? 7천원??? 국물맛보고 다 갖다 버렸어요	3	당산김밥떡볶이-당산점
7215	종종 아용하는 이곳. 맛있어요. 만두 한개 서비스 주신 것 같아요. 만두가 생각보다 맛있어서 다음에도 또 사 먹어야겠어오~!	5	당산김밥떡볶이-당산점
7217	항상 시켜먹어요 감사합니다	5	당산김밥떡볶이-당산점
7218	맛있게 잘 먹었습니다! 항상 믿고 먹어요.	5	당산김밥떡볶이-당산점
7219	맛잇게잘먹었어요 생각보다.배달도.빨리왓고.포장도.꼼꼼하구요!.양도많아요	5	당산김밥떡볶이-당산점
7220	지금질릴만큼 먹고있는데 음식요청사항 들어주셔서 계속이용하게되네요 잘먹었습니다	5	당산김밥떡볶이-당산점
7221	머릿고기진짜마싯네요 콩국수도마시음	5	당산김밥떡볶이-당산점
7222	크...잘먹었습니당~ 가성비 대박이네욥	5	당산김밥떡볶이-당산점
7223	요청사항 잘들어주시고 음식도 맛났어요!!! 넘나 조은것 ㅋㅋㅋㅋ😆😆😆	5	당산김밥떡볶이-당산점
7224	근처에 이정도 가성비 맛집은 없는덧. 저의 추천은 김밥류와 야채튀김입니다.	5	당산김밥떡볶이-당산점
7225	맛나게 잘먹었습니당	5	당산김밥떡볶이-당산점
7226	전메뉴중에 차돌된장찌개가 진짜 끝내줬습니다.^^♥︎	5	당산김밥떡볶이-당산점
7227	잘먹었습니다. 또 주문할게요.	5	당산김밥떡볶이-당산점
7228	쫄면 항상 맛있어요! 치킨떡볶이는 별루…	4	당산김밥떡볶이-당산점
7229	맛있게 잘 먹었습니다. 머리고기는 집내도 안나고 너무 맛있네요. ^^	5	당산김밥떡볶이-당산점
7230	맛있었어요!! 고구마튀김은 썩은게 섞여있어서 ㅠㅠ 별로엿고 순대 다들 맛있게 먹었어요 ㅎㅎ	5	당산김밥떡볶이-당산점
7231	배달 빨랐어요 열무국수랑 제육덮밥 다 맛있었는데 열무 국수 면이 냉면면이면 더 좋았을 듯! 참치김치는 맛이 둘다 좀 약한 느낌	5	당산김밥떡볶이-당산점
7232	돈까스 너무 맛있어요	5	당산김밥떡볶이-당산점
7233	항상 잘 먹고 있어요. 서비스 순대까지 맛있게 잘 먹었습니다.	5	당산김밥떡볶이-당산점
7234	아침일찍 먹을수있어서감사요	4	당산김밥떡볶이-당산점
7235	쫄면 맛있어요 군만두도 바삭해요👍	5	당산김밥떡볶이-당산점
7236	예상시간보다 배송도 일찍왔고요 더운날 골고루 먹기엔 분식이 최고지요 기본김밥.멸치김밥 다 맛있고 쫄면도 매콤하게 맛깔나요 무엇보다 돈까스가 바삭하니 제일 맛있어요 담에 또 주문할게요	5	당산김밥떡볶이-당산점
7237	포장해서 맛잇게 먹었습니당~	5	당산김밥떡볶이-당산점
7239	와 존맛이에요ㅎㅎㅎ	5	당산김밥떡볶이-당산점
7240	진짜 여기서만 10번넘게 시켰어요 너무 맛있어용❤️❤️❤️	5	당산김밥떡볶이-당산점
7241	김밥도맛있고 튀김이너무맛있어요	5	당산김밥떡볶이-당산점
7242	배달 빠르고 맛있네요	5	당산김밥떡볶이-당산점
7244	배달도 빠르고 만족합니다	5	당산김밥떡볶이-당산점
7245	정말맛있어요 잘먹었습니다	5	당산김밥떡볶이-당산점
7247	조금 짜긴 했지만 오늘도 맛있게 잘 먹었습니다	5	당산김밥떡볶이-당산점
7248	네명이 먹는데 푸짐히 먹었어요^^	5	당산김밥떡볶이-당산점
7249	라볶이가 먹고싶어서 시켰는데  맛있어요~ 다만 배달이 너무 늦어져서  불었다는게 좀 그랬어요	4	당산김밥떡볶이-당산점
7250	배달지옥  분식점이 점심시간 한참전에 주문해도 1시간도 더 걸리고. 전화하니깐  요새주문많아서 20-30분 늦는다고. 미안하단 말도 없음 그럼 앱에다가 배달예정시간을 50분이라고 할게아니라 90분이라고 써야지.	3	당산김밥떡볶이-당산점
7251	매운거 좋아하는데 덕분에 잘먹었습니다 덥다고 너무 몸을 차게하시면 면역력이 감소합니다 땀을 일부러 내어주는게 좋아요~	5	당산김밥떡볶이-당산점
7252	매번 먹는데 정말 맛있습니다 ㅎㅎ	5	당산김밥떡볶이-당산점
7253	너무 맛있었어요 ㅎㅎ 여기서만 시켜용❤️❤️	5	당산김밥떡볶이-당산점
7254	늦은 시간이었는데 배달도 빠르고 양도 많이 주셔서 잘 먹었습니다!	5	당산김밥떡볶이-당산점
7256	제입맛엔 좀별로였습니다	2	당산김밥떡볶이-당산점
7257	리뷰 작성시 순대가 안왔네요....음식들도 전부 간이 쌔고.....	1	당산김밥떡볶이-당산점
7258	맛도 좋고, 양도 많고, 배달도 빨라요.	5	당산김밥떡볶이-당산점
7259	완전 맛있게 잘먹었어요~~^^	5	당산김밥떡볶이-당산점
7260	맛있고, 양많고, 빠르네요.	5	당산김밥떡볶이-당산점
7261	배달도너무빠르고 무엇보다 김밥들이 너무 맛있네요.	5	당산김밥떡볶이-당산점
7262	기대안하고 시켰는데  맛있어서 너무 잘먹었어요	5	당산김밥떡볶이-당산점
7263	맛잇게 잘먹었습니당	5	당산김밥떡볶이-당산점
7264	새벽까지하면서 심지어 맛있다...	5	당산김밥떡볶이-당산점
7265	비빔밥은 처음 먹어보는데 맛있네요! 맛있게 잘 먹었습니다.	5	당산김밥떡볶이-당산점
7267	국수가쫌 맛이없었네요.	3	당산김밥떡볶이-당산점
7268	후기 늦게 남겨서 죄송햐요 ㅎㅎ 잘 먹었습니다	4	당산김밥떡볶이-당산점
7269	김밥ㆍ찌개ㆍ반찬 다 맛있게 잘먹었습니다 ~	5	당산김밥떡볶이-당산점
7270	맛은 항상 한결같고 오늘은 유독 배달이 빨리 와서 좋았어요.	5	당산김밥떡볶이-당산점
7271	배송 빠르고 맛있어요~~ 다음에 또 주문할께요	5	당산김밥떡볶이-당산점
7272	바지락순두부 찌개 때문에 후기 남기게되네요 방금 먹은게 그동안에 먹던맛 보다 훨씬 맛있었어요 느끼한맛잡는데  매운고추+파+양파 조합 으로 맛을 내셧는데 인공조미료보다 제일 기억에 오래남고 땡기는 맛이었읍니다 앞으로도 잘부탁해요 잘먹었습니다	5	당산김밥떡볶이-당산점
7275	포장해서 잘 먹었습니다 :)	4	당산김밥떡볶이-당산점
7276	양도 많고 맛있습니다	5	당산김밥떡볶이-당산점
7277	김밥이랑 오뎅 맛났어요	5	당산김밥떡볶이-당산점
